[po4_discharge];[no3_discharge];[no2_discharge];[o2_discharge];[sio2_discharge];[tn_discharge];[na_discharge];[k_discharge];[mg_discharge];[ca_discharge];[cl_discharge];[so4_discharge];[co3_discharge];[hco3_discharge];[nh4_discharge];[chl_a_discharge];[br_discharge];[alk_discharge])
861.48387096774;72473.571428571;760.64285714286;63749.96875;64510;499006.64285714;722147.42358079;11374.104803493;105097.5308642;301513.07711505;445488.29337094;320499.06425452;0;2018481;7314.2857142857;127615;191.93670886076;241149
871.29032258065;70133.571428571;813.57142857143;61966.46875;63218.214285714;503333.42857143;762326.24454148;11080.174672489;102213.66255144;299018.29298727;501669.11142454;328265.75171553;0;1974278;7780.5714285714;123685.85714286;189.69620253165;235853
862.1935483871;70053.571428571;809.57142857143;63143.1875;63343.214285714;553552.5;737779.12663755;11349.170305677;103707.40740741;303429.39855253;479043.15937941;325121.64691204;0;2007003.6666667;7807.4285714286;124773.21428571;189.75949367089;239727
915.96774193548;72336.785714286;910.46428571429;67276.15625;66282.857142857;627504.10714286;793911.22270742;12142.292576419;109445.72016461;326828.45021213;535680.95909732;351901.12289457;0;2146763.1666667;8764.4285714286;131358.21428571;206.79113924051;256365
939.77419354839;72781.071428571;955.53571428571;68961.1875;67140.714285714;713680.25;819002.27074236;12612.729257642;111859.01234568;337778.41277764;560943.01833568;361436.36930755;0;2196533.1666667;9137.7142857143;133635;207.13291139241;262240
906.96774193548;68079.285714286;925.42857142857;62618.28125;63473.214285714;579008.92857143;822114.84716157;11333.231441048;102688.55967078;310138.35787372;580782.79266573;348468.49656893;0;2011528.3333333;8776.9285714286;123705.5;194.13924050633;240200
832.1935483871;64365.714285714;817.85714285714;58777.21875;60126.428571429;494757.07142857;729560.13100437;10574.934497817;96694.238683128;286013.95058647;497377.99717913;316706.17592015;0;1885265.6666667;7749.4285714286;116892.21428571;182.36708860759;225138
1525.064516129;92797.714285714;3109.2142857143;62348.65625;41064.285714286;216058.92857143;908575.02183406;29426.986899563;102676.95473251;238466.70826054;801225.10578279;452326.88708671;0;2054703.6666667;9746.6428571429;452053.42857143;157.22784810127;247149
1497.2580645161;90226.285714286;3012.6428571429;59865.40625;40120.357142857;207659.35714286;888502.48908297;28604.847161572;99479.670781893;230615.39805341;784992.38363893;437454.77230193;0;1988315.3333333;9704;430933.21428571;152.21518987342;239176
1499.0967741935;90572.142857143;3042.9285714286;60253.25;40215.535714286;209957.75;884384.86899563;28579.410480349;99323.971193416;230256.8505116;782388.71650212;439226.45040549;0;1972780.6666667;9700.5357142857;440092.85714286;152.67088607595;237313.5
1509.4838709677;89699.071428571;3013.4285714286;57953.21875;39827.857142857;202506.92857143;888916.41921397;28270.524017467;97435.596707819;224568.85450462;790783.07475317;430848.40923269;0;1918816;10150.214285714;423090;148.11392405063;230816
1430.7741935484;84595.357142857;2863.8571428571;56621.03125;38249.642857143;198726;807446.50655022;26482.096069869;92577.695473251;215132.26853007;710790.97320169;408103.55583281;0;1856433.3333333;8816.2857142857;411754.85714286;144.29113924051;223313
1286.3870967742;75915;2624.0714285714;53041.375;34335.357142857;182589.57142857;712764.93449782;24129.781659389;85456.008230453;200628.7996007;617936.81241185;376179.03930131;0;1758081;7164.6428571429;387069.85714286;133.30379746835;211547
1287.2580645161;74687.571428571;2574.5714285714;51566.03125;34273.035714286;178837.32142857;696977.31441048;23554.082969432;83445.288065844;195606.16421263;604833.28631876;366425.45227698;0;1716255.3333333;7180.8214285714;372556;130.89873417722;206550.5
1302.1935483871;74367.714285714;2557.8571428571;49725.6875;34124.642857143;172178.57142857;710054.36681223;23511.179039301;82453.53909465;192178.23808335;620740.19746121;362295.6955708;0;1680794;7692.2142857143;357765.35714286;127.6582278481;202334
1287.6774193548;73482.5;2514.5;48963.78125;34068.75;170527.46428571;696388.40611354;23085.436681223;80865.781893004;188522.93486399;610291.67842031;356562.69494697;0;1638460;7662.8214285714;351437.42857143;126.78481012658;197326.5
1299.7741935484;73426.071428571;2546.7142857143;50055.875;34405.892857143;174845.60714286;675640.28384279;22981.200873362;81094.588477366;190099.90017469;587213.25811001;357523.39363693;0;1662799;7207.8928571429;362026.21428571;129.3417721519;200220.5
1323.2258064516;74953.857142857;2594.5;50794.65625;35227.142857143;178095.07142857;688707.72925764;23333.056768559;82245.102880658;192570.3518842;600897.32016925;364557.08047411;0;1670464.6666667;7485;368615;131.44303797468;201251
1439.6774193548;82641.928571429;2810.7142857143;54691.96875;39320.178571429;193550.89285714;763216.1790393;25345.917030568;88974.794238683;207460.94334914;675111.14245416;400508.4217093;0;1749724;8814.6785714286;395485.35714286;142.9746835443;211260.5
1549.8709677419;94205.714285714;3248.2142857143;62607.5;42224.642857143;224981.78571429;874356.63755459;28667.030567686;99223.580246914;229586.8729723;783268.82933709;455000;0;1876705.6666667;10174.214285714;488939.5;157.36708860759;226080
1818.3548387097;100868.71428571;3693.7857142857;66404.15625;45566.25;236036.75;924257.79475983;31135.917030568;107478.90946502;248978.51260294;815815.51480959;488162.81971304;0;2112897.6666667;10705.035714286;531254.28571429;167.54430379747;254163.5
1758.0322580645;95327.785714286;3472.4285714286;62140.0625;43241.25;217884.03571429;893786.61572052;29902.379912664;103283.3127572;239231.76940354;783764.73906911;460355.58328135;0;2082540;10207.964285714;481319.28571429;158.53164556962;250371.5
1787.3225806452;93397.857142857;3433.2857142857;58498.59375;42687.321428571;204615.82142857;892187.88209607;29385.56768559;100497.96296296;231359.59570751;785711.70662905;447361.19775421;0;2021418;10699.964285714;452608.21428571;151.67088607595;243089.5
1571.1935483871;81634.071428571;3075.1428571429;55666.90625;38155;192159.42857143;732225.45851528;25836.288209607;91045.720164609;213775.66758173;626284.34414669;403041.172801;0;1914078.3333333;7722.2857142857;427178.21428571;141.86075949367;230267
1595.3548387097;81284.071428571;3096.3571428571;54344.125;38252.5;188958.85714286;725303.930131;25539.170305677;89376.33744856;209202.44571999;623556.55853315;398605.73923893;0;1860195;8008;423919.07142857;139.60759493671;223844
1654.4838709677;81855.714285714;3095.4285714286;50972.03125;38799.107142857;178954.89285714;756177.53275109;25561.855895197;87666.234567901;202545.27077614;661418.33568406;391696.81846538;0;1784046.6666667;9273.4642857143;396544.92857143;134.75949367089;214756.5
1688.7741935484;83553.428571429;3118.7857142857;50180.9375;39493.75;177147.25;790504.65065502;26024.694323144;88282.613168724;202434.24007986;698620.02820874;394772.30193387;0;1767251.3333333;10119.75;388431.85714286;134.36708860759;212758.5
1656.2903225806;81273.214285714;3048.0714285714;49155.46875;38725.892857143;172932.46428571;763165.56768559;25357.358078603;86256.563786008;198352.45819815;672089.70380818;385548.97067998;0;1738886.3333333;9700.0357142857;379147.85714286;132.03797468354;209404.5
1563.8387096774;75182.857142857;2894.3571428571;47398.78125;36315;165272.57142857;680671.9650655;23558.602620087;81321.604938272;188944.42226104;589350.07052186;362538.98939488;0;1685877.3333333;8214.3571428571;367308.07142857;126.08860759494;203029
1625.6451612903;76879.571428571;2927.2142857143;46897.9375;37625;163936.85714286;707280.13100437;24054.192139738;82494.156378601;190803.71849264;615787.30606488;366094.82220836;0;1704502.6666667;8881.0714285714;355533.64285714;127.60759493671;205359
1191.064516129;70602.857142857;2221.5;43194.25;32988.214285714;154054.14285714;708960.61135371;21747.11790393;74661.851851852;170876.74070377;639957.12270804;329145.35246413;0;1430938;8811.1428571429;289859.42857143;116.32911392405;172609
1188.4516129032;71062.071428571;2230.1428571429;43701.5625;33371.25;157300.96428571;704076.44104803;21655.873362445;74567.139917695;170712.60294485;636849.36530324;330545.85152838;0;1415688;8802.75;295253.35714286;117.40506329114;170845.5
1287.2258064516;72783.642857143;2409.7142857143;44378.78125;34147.678571429;159264.53571429;711644.95633188;22292.11790393;76263.189300412;174527.87621662;640455.85331453;339429.19525889;0;1465118.3333333;8993.0357142857;314145.5;119.06329113924;176650.5
1344.0967741935;75449.285714286;2481.5;44389.875;35337.142857143;160194.57142857;751467.03056769;23062.227074236;77959.917695473;177124.35737459;681747.81382228;347866.50031192;0;1472255.3333333;9878.3571428571;313913.5;120.72151898734;177537
1348.8709677419;73150.285714286;2476.2142857143;44002.9375;34768.571428571;157686.71428571;710468.34061135;22452.052401747;76546.790123457;175166.33391565;637360.5077574;340212.10230817;0;1485980.3333333;9118.3571428571;313266.35714286;119.56962025316;179156
1348.2258064516;73657.071428571;2508;44605.3125;34737.142857143;159905.28571429;713221.39737991;22601.091703057;77013.78600823;176282.48065885;640115.93794076;343727.38615097;0;1489172.6666667;9110.1428571429;322808.78571429;120.20253164557;179506
1282.4193548387;71079.285714286;2394.8571428571;43875.90625;33713.928571429;156163.85714286;686169.65065502;21876.419213974;75124.032921811;172788.14574495;613880.95909732;334962.57018091;0;1461702.3333333;8561.8571428571;312065.35714286;117.9746835443;176326
1273.6774193548;68991.357142857;2335.5714285714;44581.25;33960.357142857;160647.5;625893.62445415;20936.288209607;73449.794238683;170936.31145495;550166.71368124;322932.00249532;0;1481832.3333333;7433.4285714286;309616.78571429;120.67088607595;178643
702.45161290323;52566.428571429;2933.5714285714;37288.46875;24821.071428571;123677.21428571;1409104.0611354;22953.27510917;139188.27160494;207394.26004492;1310294.1607898;723378.0411728;0;1182752.3333333;2315.9285714286;82378.785714286;91;145592
697.64516129032;52303.571428571;2946.8571428571;37670.625;25106.428571429;123050.5;1328373.231441;22275.283842795;140964.52674897;202935.8871974;1244711.4245416;690580.16219588;0;1191762.3333333;2334.4285714286;82102.785714286;89.139240506329;146723
726.70967741935;53667.142857143;3061.2142857143;38672.0625;26022.142857143;126000.42857143;1351979.7379913;22747.68558952;145274.52674897;207551.73446469;1268206.2059238;703371.80286962;0;1230922;2455.6428571429;83831.857142857;90.759493670886;151472
740.54838709677;56638.571428571;3083.1428571429;40095.34375;26628.928571429;135288.78571429;1681636.3318777;25981.659388646;149816.6255144;232821.96156726;1550791.2552891;843808.48409233;0;1264016.3333333;2471.2142857143;89622.285714286;101.17721518987;155715
737.90322580645;56977.142857143;3041.6428571429;40378.78125;26289.285714286;138977.07142857;1957161.9650655;28130.786026201;151526.2962963;249041.87671575;1788522.4823695;953649.4073612;0;1257774;2402.8571428571;91708.214285714;108.07594936709;154821
820.83870967742;59196.785714286;3303.5357142857;40860.140625;27115;141110.46428571;1968156.3537118;28612.663755459;154349.32098765;252964.13775892;1797243.2157969;962420.46163444;0;1304758.1666667;2549.9642857143;92861.571428571;109.3164556962;160238.5
796.41935483871;59190;3171.7142857143;40614.46875;26372.5;143792.35714286;2223944.2358079;30565.327510917;152711.72839506;267192.18866983;2013974.4428773;1064918.9020586;0;1276995.3333333;2410.0714285714;94306.571428571;115.84810126582;156914
629.74193548387;57535;2590.1428571429;41439.09375;26379.285714286;149470.42857143;2573051.8340611;33016.419213974;152063.66255144;287712.67781383;2314697.6586742;1205249.5321273;0;1226820;2236.7142857143;96394.285714286;125.51898734177;151993
717.25806451613;66788.571428571;2868.5714285714;47020.78125;30175.714285714;176537.42857143;3343852.9694323;41155.633187773;171614.69135802;353290.59146494;2981675.6558533;1540870.2432938;0;1398413;2721.2857142857;112630.5;153.32911392405;173207
665.54838709677;70606.785714286;2770.8214285714;50680.203125;30628.214285714;191825.03571429;3720538.930131;45146.768558952;183485.53497942;385882.28100824;3316539.9717913;1705951.3412352;0;1443653.8333333;2528.25;124320.64285714;168.06329113924;179306.5
741;74528.571428571;2997.2857142857;53186.71875;32752.142857143;204640.42857143;4214115.0655022;49794.978165939;194869.42386831;422751.95907162;3744699.7461213;1911126.0137243;0;1538449.6666667;2928.2142857143;131125.35714286;182.58227848101;190515
912.67741935484;82360.714285714;3443.4285714286;56350.5;35845.357142857;225552.35714286;5079057.1179039;58037.772925764;208416.46090535;486901.19790367;4484371.2834979;2274373.0505303;0;1684444.6666667;3507.8571428571;141729.28571429;208.89873417722;207711
944.12903225806;87683.214285714;3511.8928571429;60114.921875;39481.071428571;243929.96428571;5660219.1484716;63835.807860262;220742.44855967;534093.23683554;4983940.8180536;2523886.4628821;0;1808832.1666667;4118.1071428571;150825.07142857;229.13924050633;223259.5
1006.1290322581;96251.428571429;3591.4285714286;66246.6875;42020;272350.28571429;6708107.0305677;73825.152838428;237537.40740741;614328.25056152;5888872.2143865;2977660.6363069;0;1944773;4320.8571428571;167110.57142857;273.10126582278;239817
1265.9032258065;116431.42857143;4266.0714285714;79318.53125;48557.5;319083.42857143;7726224.4978166;86217.991266376;267288.43621399;718674.3199401;6769111.4809591;3476462.8820961;0;2303797;4888.8571428571;195101.42857143;346.81012658228;283406
1468.1612903226;121095.71428571;5186.7857142857;78196.21875;49648.214285714;330475.42857143;8192211.6157205;90684.061135371;290456.79012346;748736.21162965;7185096.3610719;3626244.5414847;0;2396701.3333333;5202.9285714286;205806;321.74683544304;293935
1369.0967741935;112554.64285714;5340.6071428571;78038.046875;47082.5;302057.75;6426897.139738;75427.947598253;296330.30864198;634050.48664837;5711496.1918195;2895795.3836556;0;2344423.8333333;4573.3928571429;196186.35714286;272.0253164557;287139.5
1374.7419354839;111248.57142857;5524;78251.21875;47242.857142857;291180.35714286;5575202.5327511;68569.301310044;297691.72839506;583758.84701772;4992073.1170663;2553590.143481;0;2356901;4392.5;191767.78571429;250.72151898734;288908
1448.1612903226;117197.14285714;5656.3571428571;80049.09375;50093.928571429;306118.42857143;6078498.3842795;73860.436681223;301167.61316872;624780.23458947;5410201.3540197;2773574.547723;0;2453995;4950.7142857143;198566.85714286;268.10126582278;301088
2066.3548387097;140056.07142857;7533.6785714286;87054.640625;58460;343985.96428571;6943503.558952;85124.497816594;330863.55967078;713931.84427252;6141696.248237;3174142.2333125;0;2889919.8333333;6366.8928571429;219654.5;303.93670886076;352529.5
3208.4193548387;178450;11264;95755.53125;66989.285714286;387692.85714286;7101073.5371179;94173.449781659;371671.19341564;782984.75168455;6261983.1311707;3326509.6693699;0;3542850.6666667;7649.4285714286;252938.07142857;328.86075949367;428366
2028.8709677419;145822.85714286;7776.9285714286;94394.09375;58598.928571429;360456.85714286;6745224.3668122;85276.72489083;359529.05349794;720333.06713252;6014606.2059238;3115421.0854648;0;2998559.3333333;5722.9285714286;238357.71428571;307.56962025316;366261
1075.1612903226;119082.14285714;4967.2142857143;91732.28125;51175.714285714;330456.14285714;5962237.7292576;74241.746724891;340670.90534979;639430.64636885;5379870.9732017;2749825.3275109;0;2529152.3333333;4018.0714285714;222518.28571429;278.64556962025;312864
1148.2258064516;122333.57142857;5187.8571428571;92209.6875;52598.214285714;331099.5;5694913.7991266;72972.052401747;338275.96707819;630184.92637884;5140399.9435825;2657916.4067374;0;2587056;4260.5;222701.28571429;277.72151898734;320117
1150.064516129;112112.85714286;5111.5;85020.0625;49237.142857143;301036.71428571;5116376.5938865;65886.986899563;316598.72427984;570851.01073122;4632037.7433004;2389435.4335621;0;2426814;4172.2142857143;202138.85714286;250.75949367089;299290
1135.064516129;107376.42857143;4953.2142857143;80823.75;46746.785714286;287938.28571429;5031947.9039301;63967.598253275;301973.78600823;552708.06089344;4547337.0380818;2339036.1821585;0;2314459.3333333;3951.8571428571;192780.85714286;242.74683544304;285128
1019.0322580645;101290.35714286;4542.9642857143;78753.046875;45937.857142857;277307.82142857;4879564.1266376;61452.139737991;293357.34567901;533076.71574744;4414550.2397743;2263265.7517155;0;2231222.8333333;3972.3928571429;184201.71428571;235.96202531646;275132.5
1090.8709677419;101958.21428571;4757.3928571429;78600.734375;46808.214285714;276790.03571429;4884809.1048035;61552.227074236;294529.6090535;533589.41851759;4417197.6304654;2264426.0761073;0;2267726.1666667;4254.75;182903.14285714;235.53164556962;279087.5
2138.4193548387;130423.92857143;7898.3928571429;80363.859375;53796.071428571;300428.10714286;5186673.558952;69035.283842795;310254.91769547;587519.31619666;4636703.0183357;2441537.7417342;0;2743486.5;5672.3214285714;196279.14285714;252.26582278481;333295.5
