po4 no3 no2 o2 sio2 tn na k mg ca so4 cl co3 hco3 nh4 chl_a br toc alk
4.288421052631579187e+02 3.120806451612903402e+03 3.854347826086956985e+01 1.378406250000000000e+03 4.149000000000000000e+03 1.719100000000000000e+04 4.245970742358079297e+05 5.822620087336244978e+03 1.719053497942386821e+04 2.627584227601697421e+04 3.228958333333333576e+04 4.112262341325810412e+05 1.600000000000000000e+02 3.323344262295082444e+04 5.288888888888889142e+02 3.499357142857143117e+03 8.063291139240506666e+00 1.021083333333333394e+04 2.024800000000000000e+04
2.694473684210526585e+02 1.986612903225806349e+03 2.771739130434782794e+01 1.215750000000000000e+03 2.683250000000000000e+03 1.338700000000000000e+04 2.610914410480350198e+05 3.753799126637555219e+03 1.233905349794238646e+04 1.694975043673571417e+04 2.041145833333333576e+04 2.544383638928067521e+05 1.200000000000000142e+02 2.374508196721311469e+04 3.258888888888888573e+02 2.424178571428571558e+03 5.044303797468354666e+00 6.492083333333333030e+03 1.446100000000000000e+04
1.769421052631579414e+02 1.345161290322580498e+03 2.010869565217391397e+01 1.097781250000000000e+03 1.906750000000000455e+03 1.035871428571428623e+04 1.664390393013100838e+05 2.538340611353712120e+03 9.239547325102881587e+03 1.186080608934365046e+04 1.340312500000000000e+04 1.637605077574048191e+05 1.466666666666666856e+02 1.817065573770492119e+04 2.080000000000000000e+02 1.796107142857143117e+03 3.272151898734177777e+00 4.283750000000000000e+03 1.106200000000000000e+04
2.122157894736842252e+02 1.576290322580645125e+03 2.180434782608695699e+01 1.033937500000000000e+03 2.187083333333333485e+03 1.078357142857142935e+04 2.039923580786026432e+05 2.985502183406114000e+03 1.000975308641975244e+04 1.369988769653107011e+04 1.594375000000000000e+04 1.998490832157968835e+05 1.333333333333333428e+02 1.943786885245901794e+04 2.532222222222222001e+02 1.999035714285714675e+03 3.955696202531645778e+00 5.117916666666666060e+03 1.183700000000000000e+04
2.834526315789473188e+02 7.004032258064515872e+02 1.119565217391304373e+02 1.668968750000000000e+03 3.369999999999999545e+03 7.567500000000000000e+03 9.940515283842795179e+04 4.279628820960698249e+03 8.874156378600822791e+03 1.415811080608934572e+04 1.575416666666666788e+04 9.221438645980252477e+04 2.000000000000000000e+02 2.333327868852458778e+04 5.082861111111110404e+03 2.856178571428572013e+03 7.601265822784809778e+00 5.106250000000000000e+03 1.434650000000000000e+04
1.890105263157894626e+02 5.175806451612902492e+02 6.400000000000000000e+01 1.330468750000000000e+03 2.214166666666666515e+03 5.811428571428571558e+03 6.506986899563318730e+04 2.864323144104803760e+03 6.614526748971193228e+03 1.024998752183678516e+04 1.066562500000000000e+04 6.145275035260931327e+04 2.000000000000000000e+02 1.637901639344262367e+04 3.202333333333333030e+03 2.033285714285714675e+03 5.126582278481012445e+00 3.257500000000000000e+03 1.009800000000000000e+04
1.961684210526315439e+02 5.488709677419354875e+02 6.504347826086956275e+01 1.448781250000000000e+03 2.288999999999999545e+03 6.330714285714286234e+03 6.951314410480350489e+04 3.022008733624454180e+03 7.025884773662550288e+03 1.084522086348889570e+04 1.136354166666666788e+04 6.576022566995766829e+04 1.800000000000000000e+02 1.698983606557377061e+04 3.253555555555555657e+03 2.170357142857143117e+03 5.405063291139240889e+00 3.415000000000000000e+03 1.045800000000000000e+04
2.804210526315789025e+02 6.230645161290321994e+02 1.034130434782608603e+02 1.465531250000000000e+03 3.222333333333333030e+03 6.464285714285714675e+03 9.792572052401746623e+04 4.186899563318776927e+03 8.566666666666666060e+03 1.328797105066134100e+04 1.482187500000000000e+04 9.216361071932296909e+04 1.800000000000000000e+02 2.165836065573770611e+04 4.844055555555555657e+03 2.550571428571428896e+03 7.101265822784809778e+00 4.925000000000000000e+03 1.330600000000000000e+04
2.529894736842104805e+02 5.690322580645160997e+02 8.719565217391303236e+01 1.466281250000000000e+03 2.853666666666666515e+03 6.600000000000000909e+03 8.990296943231442128e+04 3.769606986899563253e+03 8.581728395061727497e+03 1.246261542300973088e+04 1.357187500000000000e+04 8.595768688293368905e+04 1.800000000000000000e+02 2.011836065573770611e+04 4.208222222222221717e+03 2.414500000000000000e+03 6.468354430379746667e+00 4.400000000000000000e+03 1.236600000000000000e+04
2.589263157894736196e+02 5.690322580645160997e+02 8.739130434782607892e+01 1.512656250000000000e+03 2.891666666666666515e+03 6.896428571428571558e+03 9.311100436681223800e+04 3.851004366812227090e+03 9.062427983539093475e+03 1.276890441726977588e+04 1.388437500000000000e+04 8.962482369534554891e+04 1.800000000000000000e+02 2.057836065573770611e+04 4.236277777777777374e+03 2.467000000000000000e+03 6.594936708860759111e+00 4.500000000000000000e+03 1.264600000000000000e+04
2.563999999999999773e+02 5.537096774193547617e+02 8.134782608695654460e+01 1.561687500000000000e+03 2.784833333333333030e+03 7.142857142857142208e+03 9.237572052401748078e+04 3.771179039301310240e+03 9.521481481481481751e+03 1.281390067382081361e+04 1.371562500000000000e+04 9.004795486600845470e+04 1.800000000000000000e+02 2.054196721311475267e+04 4.086833333333333485e+03 2.523214285714285779e+03 6.506329113924050667e+00 4.380000000000000000e+03 1.262300000000000000e+04
2.532842105263158032e+02 6.029032258064515872e+02 8.223913043478262352e+01 1.679906250000000000e+03 2.847666666666666515e+03 7.677142857142857792e+03 9.357606986899564799e+04 3.846288209606987039e+03 9.414320987654320561e+03 1.320202146244073083e+04 1.417604166666666788e+04 9.030183356840618944e+04 1.800000000000000000e+02 2.082983606557377061e+04 4.029666666666666970e+03 2.568928571428571558e+03 6.670886075949367111e+00 4.440000000000000000e+03 1.279800000000000000e+04
2.554526315789473188e+02 5.940322580645160997e+02 8.458695652173913970e+01 1.688843750000000000e+03 2.938333333333333030e+03 8.079999999999999091e+03 9.721113537117902888e+04 3.911703056768559236e+03 9.855061728395063255e+03 1.335350636386324004e+04 1.434687500000000000e+04 9.421156558533145289e+04 2.200000000000000284e+02 2.137245901639344083e+04 3.998944444444444343e+03 2.456571428571428442e+03 6.721518987341772444e+00 4.580000000000000000e+03 1.315200000000000000e+04
3.601473684210525903e+02 7.654838709677418365e+02 1.313695652173913402e+02 1.918656250000000000e+03 4.153000000000000000e+03 8.977857142857143117e+03 1.328517030567685724e+05 5.456026200873363450e+03 1.181851851851851825e+04 1.716463688545046170e+04 1.932916666666666424e+04 1.264682651622002741e+05 2.200000000000000284e+02 2.788393442622950897e+04 5.981666666666666970e+03 3.147428571428571558e+03 9.126582278481011556e+00 6.482500000000000000e+03 1.712300000000000000e+04
3.730736842105262667e+02 8.072580645161289112e+02 1.350434782608695912e+02 2.071375000000000000e+03 4.343333333333333030e+03 9.872142857142856883e+03 1.385362008733624534e+05 5.663362445414847571e+03 1.272962962962962774e+04 1.813426503618666902e+04 2.015729166666666424e+04 1.323469675599435577e+05 2.800000000000000000e+02 2.962229508196721508e+04 6.142500000000000000e+03 3.264857142857143117e+03 9.518987341772151112e+00 6.737500000000000000e+03 1.821700000000000000e+04
4.521894736842103839e+02 9.329032258064514735e+02 1.711739130434783078e+02 2.248156250000000000e+03 5.303166666666666060e+03 1.076214285714285870e+04 1.661681659388646658e+05 6.831004366812228000e+03 1.444522633744855921e+04 2.107664087846269103e+04 2.389166666666666788e+04 1.576530324400564423e+05 3.200000000000000000e+02 3.492000000000000000e+04 7.623388888888889596e+03 3.719142857142857338e+03 1.132911392405063289e+01 8.210000000000000000e+03 2.147100000000000000e+04
4.294947368421051124e+02 9.024999999999998863e+02 1.470434782608695627e+02 2.409562500000000000e+03 4.830833333333333030e+03 1.135535714285714312e+04 1.545563755458515370e+05 6.328275109170305768e+03 1.529444444444444343e+04 2.088908160718742147e+04 2.262604166666666424e+04 1.494471086036671186e+05 3.600000000000000000e+02 3.439360655737704656e+04 7.031972222222222626e+03 3.907607142857142662e+03 1.079113924050632889e+01 7.489583333333333030e+03 2.117150000000000000e+04
3.480210526315789252e+02 7.588709677419353739e+02 1.132826086956521863e+02 2.209468750000000000e+03 3.920499999999999545e+03 1.071928571428571558e+04 1.305451965065502300e+05 5.203711790393012961e+03 1.371012345679012287e+04 1.782897429498377824e+04 1.900208333333333576e+04 1.276671368124118453e+05 3.200000000000000000e+02 2.900721311475410039e+04 5.442500000000000000e+03 3.298714285714285779e+03 8.962025316455696000e+00 6.139166666666666060e+03 1.786400000000000000e+04
4.219368421052631106e+02 8.472580645161291386e+02 1.488913043478260931e+02 2.268125000000000000e+03 4.791500000000000000e+03 1.102928571428571377e+04 1.573978602620087622e+05 6.306899563318777837e+03 1.492382716049382543e+04 2.014297479411030508e+04 2.238958333333333212e+04 1.520310296191819361e+05 3.000000000000000000e+02 3.312295081967212900e+04 6.835333333333333030e+03 3.646642857142857792e+03 1.056962025316455822e+01 7.551666666666666970e+03 2.036300000000000000e+04
3.875157894736841513e+02 7.725000000000000000e+02 1.292608695652174049e+02 2.243656250000000000e+03 4.325166666666666970e+03 1.110107142857142753e+04 1.469425327510917268e+05 5.766572052401746987e+03 1.489703703703703468e+04 1.901503618667332194e+04 2.074375000000000000e+04 1.438504936530324339e+05 3.000000000000000000e+02 3.114508196721311469e+04 6.061472222222222626e+03 3.465464285714286234e+03 9.753164556962026666e+00 6.888750000000000000e+03 1.915650000000000000e+04
3.929894736842105090e+02 7.650000000000001137e+02 1.290434782608695627e+02 2.268968750000000000e+03 4.362833333333333030e+03 1.134357142857142753e+04 1.495390829694323184e+05 5.823318777292576669e+03 1.541016460905349777e+04 1.925350636386323822e+04 2.090520833333333576e+04 1.471170662905500503e+05 3.200000000000000000e+02 3.164000000000000000e+04 6.079333333333333030e+03 3.472000000000000455e+03 9.822784810126583110e+00 6.966666666666666970e+03 1.946900000000000000e+04
4.298526315789472960e+02 9.409677419354837866e+02 1.454565217391304088e+02 2.702250000000000000e+03 4.915333333333333030e+03 1.321357142857142753e+04 1.661696069868995692e+05 6.568820960698690214e+03 1.652390946502057704e+04 2.190618916895432994e+04 2.396250000000000000e+04 1.613201692524682439e+05 3.200000000000000000e+02 3.525081967213114694e+04 6.712944444444444343e+03 4.003928571428571558e+03 1.118987341772151822e+01 7.788333333333333030e+03 2.167000000000000000e+04
4.650947368421051351e+02 1.014435483870967573e+03 1.625652173913043725e+02 2.864187500000000000e+03 5.373833333333333030e+03 1.410964285714285870e+04 1.812495196506550710e+05 7.154126637554584704e+03 1.751691358024691363e+04 2.350348140753681218e+04 2.604791666666666788e+04 1.751142454160789785e+05 3.200000000000000000e+02 3.788508196721311833e+04 7.331972222222222626e+03 4.268535714285714675e+03 1.214556962025316444e+01 8.534583333333332121e+03 2.327750000000000000e+04
4.601473684210525334e+02 1.006129032258064399e+03 1.624565217391304373e+02 2.864562500000000000e+03 5.347333333333333030e+03 1.427428571428571377e+04 1.810159388646288426e+05 7.102663755458514970e+03 1.753485596707819059e+04 2.337309708010980830e+04 2.595625000000000000e+04 1.748885754583920934e+05 3.200000000000000000e+02 3.776360655737704656e+04 7.243611111111111313e+03 4.229642857142856883e+03 1.208860759493670756e+01 8.510833333333332121e+03 2.320500000000000000e+04
4.669263157894736196e+02 1.025483870967741723e+03 1.635869565217391539e+02 2.988062500000000000e+03 5.397166666666666060e+03 1.494071428571428623e+04 1.855882096069869003e+05 7.223842794759825665e+03 1.818004115226337308e+04 2.395305714998751864e+04 2.662291666666666788e+04 1.796755994358250755e+05 3.000000000000000000e+02 3.851868852459016489e+04 7.289277777777778283e+03 4.399571428571429351e+03 1.236708860759493511e+01 8.661666666666667879e+03 2.365500000000000000e+04
4.731578947368420813e+02 1.020645161290322562e+03 1.643478260869565588e+02 3.044375000000000000e+03 5.403166666666666060e+03 1.528142857142857247e+04 1.896463755458515370e+05 7.307947598253274919e+03 1.869843621399177209e+04 2.424247566758172979e+04 2.707083333333333576e+04 1.841438645980253932e+05 2.600000000000000000e+02 3.883311475409836567e+04 7.327222222222222626e+03 4.529214285714286234e+03 1.254430379746835378e+01 8.780000000000000000e+03 2.382500000000000000e+04
3.364210526315789025e+02 8.097580645161289112e+02 9.871739130434782794e+01 2.919906250000000000e+03 3.802833333333333030e+03 1.514892857142857065e+04 1.475215283842795179e+05 5.351462882096069734e+03 1.706736625514403204e+04 1.985294484651859239e+04 2.106458333333333576e+04 1.473878702397743182e+05 2.600000000000000000e+02 3.094377049180327958e+04 4.533805555555555657e+03 3.724178571428571558e+03 9.550632911392405333e+00 6.352083333333333940e+03 1.901250000000000000e+04
2.894315789473683367e+02 7.518548387096773240e+02 7.313043478260870245e+01 2.995468750000000000e+03 3.245166666666666515e+03 1.577607142857142753e+04 1.334156768558952026e+05 4.662510917030567725e+03 1.715917695473250569e+04 1.877717743948091083e+04 1.914791666666666788e+04 1.358956276445698168e+05 3.000000000000000000e+02 2.900934426229508608e+04 3.504583333333332575e+03 3.540750000000000000e+03 8.601265822784810666e+00 5.491250000000000000e+03 1.785550000000000000e+04
4.590105263157894342e+02 9.592741935483870748e+02 1.509565217391304373e+02 3.070031250000000000e+03 5.162499999999999091e+03 1.571178571428571558e+04 1.889841048034934502e+05 7.099803493449780035e+03 1.940650205761316829e+04 2.385880958322934748e+04 2.641145833333333212e+04 1.858222849083215697e+05 2.600000000000000000e+02 3.797950819672131183e+04 6.784805555555554747e+03 4.385250000000000000e+03 1.213291139240506311e+01 8.521250000000000000e+03 2.330150000000000000e+04
3.739789473684209611e+02 8.213709677419354875e+02 1.108478260869565162e+02 2.899656250000000000e+03 4.173499999999999091e+03 1.502749999999999818e+04 1.609148908296943409e+05 5.872860262008734026e+03 1.787617283950617275e+04 2.082189917644122761e+04 2.239791666666666788e+04 1.607023977433004475e+05 2.600000000000000000e+02 3.258377049180327958e+04 5.101250000000000000e+03 3.789464285714285779e+03 1.015822784810126578e+01 6.975416666666666970e+03 2.000850000000000000e+04
4.671578947368420245e+02 9.840322580645160997e+02 1.543043478260869676e+02 3.153125000000000000e+03 5.304000000000000000e+03 1.624642857142857065e+04 1.941524890829694341e+05 7.274716157205240961e+03 1.987687242798353691e+04 2.442198652358372783e+04 2.704375000000000000e+04 1.908377997179125377e+05 2.800000000000000000e+02 3.886655737704918283e+04 6.862833333333333940e+03 4.412785714285714675e+03 1.239240506329113778e+01 8.739166666666667879e+03 2.385300000000000000e+04
4.786526315789473074e+02 1.039516129032258050e+03 1.554347826086956559e+02 3.387406250000000000e+03 5.462166666666666970e+03 1.752214285714286234e+04 1.987184279475982767e+05 7.439388646288210111e+03 2.110316872427983981e+04 2.563955577738957072e+04 2.790625000000000000e+04 1.960056417489421437e+05 3.600000000000000000e+02 4.102131147540984239e+04 6.983888888888888687e+03 4.628357142857142208e+03 1.282278481012658311e+01 8.928333333333332121e+03 2.521300000000000000e+04
5.326736842105261758e+02 1.165080645161290249e+03 1.798043478260869961e+02 3.655687500000000000e+03 6.145000000000000000e+03 1.882250000000000000e+04 2.193537554585153121e+05 8.299497816593886455e+03 2.257382716049382725e+04 2.817141252807586716e+04 3.097916666666666788e+04 2.147729196050775645e+05 3.800000000000000000e+02 4.519983606557377061e+04 7.964250000000000909e+03 5.087821428571428442e+03 1.427215189873417778e+01 9.987083333333332121e+03 2.777350000000000000e+04
5.304842105263157919e+02 1.195403225806451474e+03 1.741304347826086882e+02 3.869343750000000000e+03 6.143999999999999091e+03 2.008535714285714130e+04 2.190668122270742315e+05 8.245087336244541802e+03 2.371193415637860016e+04 2.893712253556276482e+04 3.113333333333333212e+04 2.158307475317348144e+05 4.800000000000000000e+02 4.669950819672131183e+04 7.812027777777778283e+03 5.205821428571429351e+03 1.437341772151898844e+01 9.913750000000000000e+03 2.874550000000000000e+04
